client_name,Company,industry_code,industry_name,Item,Forecasted_Year,Forecasted_Revenue,YoY_growth_L1,YoY_growth_L2
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,2930.255333,,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,2962.795167,0.011104777673652588,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,2984.282216,0.007252289742917473,0.01843760248179027
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,2706.570139,-0.09305824881811386,-0.08648084445859372
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,3787.316667,0.3993048295431594,0.26908797254314365
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,3973.353167,0.04912092554102765,0.46803997788434937
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,3964.570833,-0.002210307926549304,0.046802045243395485
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,4003.483333,0.009815059848622854,0.007583057617490674
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,3259.833333,-0.18575074207758668,-0.17775883687938132
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,4274.233333,0.3111815532809634,0.0676286067605818
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2022,4487.845833,0.04997679896199525,0.3767102101719628
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2012,2930.255333,,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2962.795167,0.011104777673652588,
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014,2984.282216,0.007252289742917473,0.01843760248179027
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015,2706.570139,-0.09305824881811386,-0.08648084445859372
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016,3787.316667,0.3993048295431594,0.26908797254314365
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017,3973.353167,0.04912092554102765,0.46803997788434937
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018,3964.570833,-0.002210307926549304,0.046802045243395485
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019,4003.483333,0.009815059848622854,0.007583057617490674
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020,3259.833333,-0.18575074207758668,-0.17775883687938132
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,4274.233333,0.3111815532809634,0.0676286067605818
DENTSPLY SIRONA INC,Dentsply Sirona,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2022,4487.845833,0.04997679896199525,0.3767102101719628
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,2751.493302,,
ENVISTA HOLDINGS CORP,Envista,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,2751.493302,,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2012,900.7344589,,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,948.5974443,0.053137731022804946,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,922.4122435,-0.027604123284690973,0.024066787259891642
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,911.7426404,-0.011567065783423813,-0.038851890358186925
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,869.8220061,-0.045978582598274254,-0.0570138110921552
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,894.5303644,0.028406223487934534,-0.018878437003284843
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,972.3052145,0.08694489666895433,0.11782089632280246
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,1001.761,0.03029479330227325,0.11987366764450091
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,870.0695,-0.13145999894186344,-0.10514775913505103
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,1014.084512,0.16552127387524807,0.012301848444888686
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2012,900.7344589,,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,948.5974443,0.053137731022804946,
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014,922.4122435,-0.027604123284690973,0.024066787259891642
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015,911.7426404,-0.011567065783423813,-0.038851890358186925
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016,869.8220061,-0.045978582598274254,-0.0570138110921552
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017,894.5303644,0.028406223487934534,-0.018878437003284843
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018,972.3052145,0.08694489666895433,0.11782089632280246
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019,1001.761,0.03029479330227325,0.11987366764450091
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020,870.0695,-0.13145999894186344,-0.10514775913505103
HAEMONETICS CORP,Haemonetics,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,1014.084512,0.16552127387524807,0.012301848444888686
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2012,6.171655866,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2013,6.667030626,0.0802661021216442,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2014,8.999991487,0.3499250253781572,0.45827824532172334
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2015,9.699754562,0.07775152632208271,0.454883756521685
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2016,9.316548943,-0.03950673355192469,0.035173083936495875
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2017,9.216930459,-0.010692637865102328,-0.04977694022192314
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2018,9.178381573,-0.004182399571254103,-0.014830316552333911
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2019,9.696720198,0.056473858803690824,0.05205526298958918
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2020,7.634810617,-0.21263989667612349,-0.16817463337335137
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,MedTech & Healthcare Supply,2021,7.0675,-0.07430578772141405,-0.27114530937401804
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2011,856.3293801,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2012,1073.344018,0.25342425816881065,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2013,1337.415872,0.24602722852273828,0.5618007545692523
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2014,1166.371762,-0.127891491032043,0.08667094840044087
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2015,1110.05313,-0.048285318484930895,-0.17000152814097902
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2016,1977.844661,0.7817567533907139,0.6957240610905668
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2017,1895.803738,-0.04147996281898092,0.7078495495075989
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2018,2855.475746,0.5062085218865624,0.4437310484010757
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2019,2082.775249,-0.27060306783638854,0.09862387506274639
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2020,1742.07151,-0.16358161504155644,-0.3899189960060687
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Other Rx Sales,2021,2292.631192,0.3160373606018043,0.100757843699534
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2011,32.71309189,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2012,29.13650692,-0.1093319146360886,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2013,25.65853994,-0.11936801448263645,-0.21564919554903006
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2014,313.6268384,11.223097617143681,9.764050723757796
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2015,339.8601825,0.0836450867337506,12.245499677484766
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2016,44.70128337,-0.8684715489729369,-0.8574698402788222
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2017,39.83332918,-0.10889965171037996,-0.8827949514797898
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2018,39.62646302,-0.00519329326115836,-0.11352739714416826
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2019,34.27323395,-0.13509227576779081,-0.1395839952235698
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2020,107.1142541,2.1253033856176273,1.7030990387897607
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Rx Sales from Products module,2021,207.6324119,0.9384199950284675,5.058150573211374
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2011,889.042472,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2012,1102.480525,0.24007632899679954,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2013,1363.074411,0.23637051185099178,0.5331938056160719
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2014,1479.9986,0.08577975498360368,0.34242607142652237
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2015,1449.913312,-0.02032791652640753,0.06370811475823368
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2016,2022.545944,0.39494266813104484,0.36658639001415283
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2017,1935.637067,-0.04297003845960601,0.3350019280325085
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2018,2895.102209,0.4956844226418198,0.43141480547746713
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2019,2117.048483,-0.26874827547755153,0.09372181339819319
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2020,1849.185765,-0.1265264920246043,-0.36127099096831927
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Pharmaceuticals,2021,2500.263604,0.35208893088142523,0.18101386155170074
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2011,889.042472,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2012,1102.480525,0.24007632899679954,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2013,1363.074411,0.23637051185099178,0.5331938056160719
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2014,1479.9986,0.08577975498360368,0.34242607142652237
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2015,1449.913312,-0.02032791652640753,0.06370811475823368
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2016,2022.545944,0.39494266813104484,0.36658639001415283
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2017,1935.637067,-0.04297003845960601,0.3350019280325085
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2018,2895.102209,0.4956844226418198,0.43141480547746713
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2019,2117.048483,-0.26874827547755153,0.09372181339819319
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2020,1849.185765,-0.1265264920246043,-0.36127099096831927
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Prescription (Rx) Sales,2021,2500.263604,0.35208893088142523,0.18101386155170074
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2011,894.4077348,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2012,1108.652181,0.23953778334431286,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2013,1369.741442,0.235501508475362,0.531450801134105
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2014,1488.998592,0.08706544632676727,0.3430709987481637
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2015,1459.613067,-0.019735092536608656,0.06561210915015891
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2016,2031.862493,0.3920555652301516,0.3645832198342336
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2017,1944.853997,-0.04282203953257391,0.3324449067843265
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2018,2904.280591,0.49331548562511474,0.42936867086507124
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2019,2126.745203,-0.2677204779763651,0.09352435004405124
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2020,1856.820575,-0.12691911923404964,-0.3606607499447356
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,Total WW Revenues,2021,2507.331104,0.3503356962748003,0.17895227903330557
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2017,1385.481227,,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2018,1443.760185,0.04206405461457763,
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2019,1550.467154,0.07390906752287241,0.1190820371902448
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2020,1350.825473,-0.12876227689503172,-0.06436990918959296
HIKMA PHARMACEUTICALS USA INC,Hikma Pharmaceuticals,32541,Pharmaceutical and Medicine Manufacturing,   of which WW Generics,2021,1854.367354,0.37276605384239736,0.19600557110544248
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Alliance/ Co-promotion Revenue,2012,2.63026484,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Other Pharmaceuticals,2011,24.779,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Other Pharmaceuticals,2012,11.60096804,-0.5318225900964526,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Rx Sales from Products module,2011,104.8,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Rx Sales from Products module,2012,121.3818333,0.1582236001908397,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Pharmaceuticals,2011,129.579,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Pharmaceuticals,2012,135.6130662,0.04656669830759608,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Prescription (Rx) Sales,2011,104.8,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Prescription (Rx) Sales,2012,121.3818333,0.1582236001908397,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2011,129.579,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2012,135.6130662,0.04656669830759608,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013,321.7335,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,309.26,-0.03876966495562317,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,328.2415,0.06137715837806379,0.020227921556194683
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,364.975,0.1119099809134434,0.18015585591411765
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,1248.433,2.420598671141859,2.8033978031418942
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,1362.05175,0.09100908899396298,2.7319042400164393
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,1212.8,-0.10957861916773726,-0.02854218047744661
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,1271.0,0.04798812664907648,-0.06684896517331307
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,1240.833333,-0.023734592446892133,0.02311455557387876
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,321.7335,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014,309.26,-0.03876966495562317,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015,328.2415,0.06137715837806379,0.020227921556194683
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016,364.975,0.1119099809134434,0.18015585591411765
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017,1248.433,2.420598671141859,2.8033978031418942
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018,1362.05175,0.09100908899396298,2.7319042400164393
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019,1212.8,-0.10957861916773726,-0.02854218047744661
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020,1271.0,0.04798812664907648,-0.06684896517331307
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,1240.833333,-0.023734592446892133,0.02311455557387876
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014,288.72,,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015,324.2,0.12288722637849814,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016,351.275787,0.08351569093152378,0.21666592892768066
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017,445.6315391,0.26860875583206667,0.3745574925971622
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018,557.1911243,0.25034041671580587,0.5861928004163861
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019,727.807556,0.30620809316434405,0.6332047715246643
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020,904.4,0.24263617840208296,0.6231414330876126
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021,1093.176665,0.20873138544891634,0.5020133495288965
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014,288.72,,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015,324.2,0.12288722637849814,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016,351.275787,0.08351569093152378,0.21666592892768066
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017,445.6315391,0.26860875583206667,0.3745574925971622
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018,557.1911243,0.25034041671580587,0.5861928004163861
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019,727.807556,0.30620809316434405,0.6332047715246643
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020,904.4,0.24263617840208296,0.6231414330876126
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021,1093.176665,0.20873138544891634,0.5020133495288965
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Alliance/ Co-promotion Revenue,2011,77.5,,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Alliance/ Co-promotion Revenue,2012,73.5,-0.05161290322580647,
JOHNSON & JOHNSON SERVICES INC,Johnson & Johnson,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Alliance/ Co-promotion Revenue,2013,270.9171654,2.6859478285714284,2.4957053599999997
