client_name,Company,industry_code,industry_name,Item,Quarter,Forecasted_Financial_Year,Reported_Financial_Year,Forecasted_Revenue,Actual_Revenue,pct_change_actual_vs_forecasted,QoQ_actual_vs_forecast_L1,QoQ_actual_vs_forecast_L2,QoQ_actual_vs_forecast_L3,QoQ_actual_vs_forecast_L4
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Prescription (Rx) Sales,2012-09-30,2012,2011,121.3818333,104.863,-0.1360898319864147,-0.7200344762739641,-0.5500095419847328,-0.5500095419847328,-0.5500095419847328
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Prescription (Rx) Sales,2012-12-31,2012,2011,121.3818333,104.863,-0.1360898319864147,-0.1360898319864147,-0.7200344762739641,-0.5500095419847328,-0.5500095419847328
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Prescription (Rx) Sales,2013-03-31,2012,2011,121.3818333,104.863,-0.1360898319864147,-0.1360898319864147,-0.1360898319864147,-0.7200344762739641,-0.5500095419847328
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2011-06-30,2011,2010,130.7289,157.351,0.20364357077891718,,,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2011-09-30,2011,2010,130.7289,157.351,0.20364357077891718,0.20364357077891718,,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2011-12-31,2011,2010,130.7289,157.351,0.20364357077891718,0.20364357077891718,0.20364357077891718,,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2012-03-31,2011,2010,130.7289,157.351,0.20364357077891718,0.20364357077891718,0.20364357077891718,0.20364357077891718,
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2012-06-30,2013,2011,422.239,130.975,-0.6898083786670582,0.20364357077891718,0.20364357077891718,0.20364357077891718,0.20364357077891718
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2012-09-30,2012,2011,135.6130662,130.975,-0.03420073249549458,-0.6898083786670582,0.20364357077891718,0.20364357077891718,0.20364357077891718
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2012-12-31,2012,2011,135.6130662,130.975,-0.03420073249549458,-0.03420073249549458,-0.6898083786670582,0.20364357077891718,0.20364357077891718
HUMAN GENOME SCIENCES INC,Human Genome Sciences,54171,Research and Development in the Physical Engineering and Lif,Total WW Revenues,2013-03-31,2012,2011,135.6130662,130.975,-0.03420073249549458,-0.03420073249549458,-0.03420073249549458,-0.6898083786670582,0.20364357077891718
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013-03-31,2013,2011,313.716,302.195,-0.03672429841002695,,,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013-06-30,2013,2012,313.716,316.869,0.010050491527368767,-0.03672429841002695,,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013-09-30,2013,2012,313.716,316.869,0.010050491527368767,0.010050491527368767,-0.03672429841002695,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2013-12-31,2013,2012,313.716,316.869,0.010050491527368767,0.010050491527368767,0.010050491527368767,-0.03672429841002695,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-03-31,2014,2012,309.26,316.869,0.024603893164327872,0.010050491527368767,0.010050491527368767,0.010050491527368767,-0.03672429841002695
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-06-30,2014,2013,309.26,313.716,0.014408588242902469,0.024603893164327872,0.010050491527368767,0.010050491527368767,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-09-30,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.024603893164327872,0.010050491527368767,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-12-31,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.024603893164327872,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-03-31,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.024603893164327872
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-06-30,2015,2014,334.6939485,309.26,-0.07599165928749975,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-09-30,2015,2014,334.6939485,309.26,-0.07599165928749975,-0.07599165928749975,0.014408588242902469,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-12-31,2015,2014,334.6939485,309.26,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-03-31,2016,2015,377.372,341.668,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-06-30,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-09-30,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-12-31,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-03-31,2017,2015,1292.613,341.668,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-06-30,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-09-30,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-12-31,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-03-31,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-06-30,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-09-30,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-12-31,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-03-31,2019,2018,1191.633333,1400.04,0.17489160568824066,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-06-30,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-09-30,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,0.17489160568824066,-0.05098099246229082,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-12-31,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,0.17489160568824066,0.17489160568824066,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-03-31,2020,2018,1271.0,1400.04,0.10152635719905584,0.17489160568824066,0.17489160568824066,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-06-30,2020,2019,1271.0,1266.208,-0.003770259638080186,0.10152635719905584,0.17489160568824066,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-09-30,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,0.10152635719905584,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-12-31,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,0.10152635719905584,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021-03-31,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,0.10152635719905584
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021-06-30,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021-09-30,2021,2020,1240.833333,1271.0,0.024311618811097783,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2021-12-31,2021,2020,1240.833333,1271.0,0.024311618811097783,0.024311618811097783,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2022-03-31,2021,2020,1240.833333,1271.0,0.024311618811097783,0.024311618811097783,0.024311618811097783,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013-03-31,2013,2011,313.716,302.195,-0.03672429841002695,,,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013-06-30,2013,2012,313.716,316.869,0.010050491527368767,-0.03672429841002695,,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013-09-30,2013,2012,313.716,316.869,0.010050491527368767,0.010050491527368767,-0.03672429841002695,,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013-12-31,2013,2012,313.716,316.869,0.010050491527368767,0.010050491527368767,0.010050491527368767,-0.03672429841002695,
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014-03-31,2014,2012,309.26,316.869,0.024603893164327872,0.010050491527368767,0.010050491527368767,0.010050491527368767,-0.03672429841002695
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014-06-30,2014,2013,309.26,313.716,0.014408588242902469,0.024603893164327872,0.010050491527368767,0.010050491527368767,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014-09-30,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.024603893164327872,0.010050491527368767,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2014-12-31,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.024603893164327872,0.010050491527368767
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015-03-31,2014,2013,309.26,313.716,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.024603893164327872
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015-06-30,2015,2014,334.6939485,309.26,-0.07599165928749975,0.014408588242902469,0.014408588242902469,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015-09-30,2015,2014,334.6939485,309.26,-0.07599165928749975,-0.07599165928749975,0.014408588242902469,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2015-12-31,2015,2014,334.6939485,309.26,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975,0.014408588242902469,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016-03-31,2016,2015,377.372,341.668,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975,0.014408588242902469
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016-06-30,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016-09-30,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2016-12-31,2016,2015,377.372,341.668,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.07599165928749975
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017-03-31,2017,2015,1292.613,341.668,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017-06-30,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017-09-30,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2017-12-31,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289,-0.09461221288277881
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018-03-31,2017,2016,1292.613,379.372,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7356764940473289
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018-06-30,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018-09-30,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2018-12-31,2018,2017,1362.05175,1292.613,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019-03-31,2019,2018,1191.633333,1400.04,0.17489160568824066,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082,-0.7065076708960841
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019-06-30,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,-0.05098099246229082,-0.05098099246229082,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019-09-30,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,0.17489160568824066,-0.05098099246229082,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2019-12-31,2019,2018,1191.633333,1400.04,0.17489160568824066,0.17489160568824066,0.17489160568824066,0.17489160568824066,-0.05098099246229082
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020-03-31,2020,2018,1271.0,1400.04,0.10152635719905584,0.17489160568824066,0.17489160568824066,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020-06-30,2020,2019,1271.0,1266.208,-0.003770259638080186,0.10152635719905584,0.17489160568824066,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020-09-30,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,0.10152635719905584,0.17489160568824066,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2020-12-31,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,0.10152635719905584,0.17489160568824066
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021-03-31,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,0.10152635719905584
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021-06-30,2020,2019,1271.0,1266.208,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021-09-30,2021,2020,1240.833333,1271.0,0.024311618811097783,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2021-12-31,2021,2020,1240.833333,1271.0,0.024311618811097783,0.024311618811097783,-0.003770259638080186,-0.003770259638080186,-0.003770259638080186
"ICU MEDICAL, INC.",ICU Medical,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2022-03-31,2021,2020,1240.833333,1271.0,0.024311618811097783,0.024311618811097783,0.024311618811097783,-0.003770259638080186,-0.003770259638080186
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-03-31,2014,2012,288.72,211.369,-0.2679100858963703,,,,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-06-30,2014,2013,288.72,247.084,-0.14420892213909678,-0.2679100858963703,,,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-09-30,2014,2013,288.72,247.084,-0.14420892213909678,-0.14420892213909678,-0.2679100858963703,,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2014-12-31,2014,2013,288.72,247.084,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678,-0.2679100858963703,
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-03-31,2014,2013,288.72,247.084,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678,-0.2679100858963703
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-06-30,2015,2014,324.2,288.72,-0.10943861813695238,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-09-30,2015,2014,324.2,288.72,-0.10943861813695238,-0.10943861813695238,-0.14420892213909678,-0.14420892213909678,-0.14420892213909678
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2015-12-31,2015,2014,324.2,288.72,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238,-0.14420892213909678,-0.14420892213909678
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-03-31,2015,2014,324.2,288.72,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238,-0.14420892213909678
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-06-30,2016,2015,363.7537003,324.225,-0.10866886101062151,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-09-30,2016,2015,363.7537003,324.225,-0.10866886101062151,-0.10866886101062151,-0.10943861813695238,-0.10943861813695238,-0.10943861813695238
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2016-12-31,2016,2015,363.7537003,324.225,-0.10866886101062151,-0.10866886101062151,-0.10866886101062151,-0.10943861813695238,-0.10943861813695238
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-03-31,2017,2015,458.1840425,324.225,-0.29236950673593126,-0.10866886101062151,-0.10866886101062151,-0.10866886101062151,-0.10943861813695238
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-06-30,2017,2016,458.1840425,366.989,-0.19903583285530946,-0.29236950673593126,-0.10866886101062151,-0.10866886101062151,-0.10866886101062151
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-09-30,2017,2016,458.1840425,366.989,-0.19903583285530946,-0.19903583285530946,-0.29236950673593126,-0.10866886101062151,-0.10866886101062151
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2017-12-31,2017,2016,458.1840425,366.989,-0.19903583285530946,-0.19903583285530946,-0.19903583285530946,-0.29236950673593126,-0.10866886101062151
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-03-31,2018,2016,561.6349991,366.989,-0.34657028036342685,-0.19903583285530946,-0.19903583285530946,-0.19903583285530946,-0.29236950673593126
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-06-30,2018,2017,561.6349991,463.768,-0.17425373998562832,-0.34657028036342685,-0.19903583285530946,-0.19903583285530946,-0.19903583285530946
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-09-30,2018,2017,561.6349991,463.768,-0.17425373998562832,-0.17425373998562832,-0.34657028036342685,-0.19903583285530946,-0.19903583285530946
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2018-12-31,2018,2017,561.6349991,463.768,-0.17425373998562832,-0.17425373998562832,-0.17425373998562832,-0.34657028036342685,-0.19903583285530946
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-03-31,2019,2018,738.2,563.823,-0.23621918179355195,-0.17425373998562832,-0.17425373998562832,-0.17425373998562832,-0.34657028036342685
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-06-30,2019,2018,738.2,563.823,-0.23621918179355195,-0.23621918179355195,-0.17425373998562832,-0.17425373998562832,-0.17425373998562832
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-09-30,2019,2018,738.2,563.823,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.17425373998562832,-0.17425373998562832
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2019-12-31,2019,2018,738.2,563.823,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.17425373998562832
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-03-31,2019,2018,738.2,563.823,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-06-30,2020,2019,904.4,738.2,-0.1837682441397611,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-09-30,2020,2019,904.4,738.2,-0.1837682441397611,-0.1837682441397611,-0.23621918179355195,-0.23621918179355195,-0.23621918179355195
INSULET CORP,Insulet,33911,Medical Equipment and Supplies Manufacturing,MedTech & Healthcare Supply,2020-12-31,2020,2019,904.4,738.2,-0.1837682441397611,-0.1837682441397611,-0.1837682441397611,-0.23621918179355195,-0.23621918179355195
