Company,Item,Year,Data Kind,Data,Source,Comment
Bio-Rad Laboratories,MedTech & Healthcare Supply,2010,Actual Data,1913.4,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2011,Actual Data,2058.5,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2012,Actual Data,2053.9,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2013,Actual Data,2118,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2014,Actual Data,2160.6,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2015,Actual Data,2005.4,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2016,Actual Data,2054,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2017,Actual Data,2146,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2018,Actual Data,2274.2,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2019,Actual Data,2297.9,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2020,Actual Data,2537,Reported,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2021,Actual Data,2916.7,Forecast,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2022,Actual Data,2891.004499,Forecast,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2023,Actual Data,3057.464121,Forecast,
Bio-Rad Laboratories,MedTech & Healthcare Supply,2023,CAGR (%),3.6711994,Forecast,
Bio-Rad Laboratories,Other Sales,2010,Actual Data,13.718,Reported,
Bio-Rad Laboratories,Other Sales,2011,Actual Data,15.029,Reported,
Bio-Rad Laboratories,Other Sales,2012,Actual Data,15.335,Reported,
Bio-Rad Laboratories,Other Sales,2013,Actual Data,14.694,Reported,
Bio-Rad Laboratories,Other Sales,2014,Actual Data,14.444,Reported,
Bio-Rad Laboratories,Other Sales,2015,Actual Data,14.041,Reported,
Bio-Rad Laboratories,Other Sales,2016,Actual Data,14.172,Reported,
Bio-Rad Laboratories,Other Sales,2017,Actual Data,14.153,Reported,
Bio-Rad Laboratories,Other Sales,2018,Actual Data,15.215,Reported,
Bio-Rad Laboratories,Other Sales,2019,Actual Data,13.759,Reported,
Bio-Rad Laboratories,Other Sales,2020,Actual Data,8.626,Reported,
Bio-Rad Laboratories,Other Sales,2021,Actual Data,5.8,Forecast,
Bio-Rad Laboratories,Other Sales,2022,Actual Data,17.69516814,Forecast,
Bio-Rad Laboratories,Other Sales,2023,Actual Data,17.9322883,Forecast,
Bio-Rad Laboratories,Other Sales,2023,CAGR (%),2.0821031,Forecast,
Bio-Rad Laboratories,Total WW Revenues,2010,Actual Data,1927.118,Reported,
Bio-Rad Laboratories,Total WW Revenues,2011,Actual Data,2073.529,Reported,
Bio-Rad Laboratories,Total WW Revenues,2012,Actual Data,2069.235,Reported,
Bio-Rad Laboratories,Total WW Revenues,2013,Actual Data,2132.694,Reported,
Bio-Rad Laboratories,Total WW Revenues,2014,Actual Data,2175.044,Reported,
Bio-Rad Laboratories,Total WW Revenues,2015,Actual Data,2019.441,Reported,
Bio-Rad Laboratories,Total WW Revenues,2016,Actual Data,2068.172,Reported,
Bio-Rad Laboratories,Total WW Revenues,2017,Actual Data,2160.153,Reported,
Bio-Rad Laboratories,Total WW Revenues,2018,Actual Data,2289.415,Reported,
Bio-Rad Laboratories,Total WW Revenues,2019,Actual Data,2311.659,Reported,
Bio-Rad Laboratories,Total WW Revenues,2020,Actual Data,2545.626,Reported,
Bio-Rad Laboratories,Total WW Revenues,2021,Actual Data,2922.5,Forecast,
Bio-Rad Laboratories,Total WW Revenues,2022,Actual Data,2908.699667,Forecast,
Bio-Rad Laboratories,Total WW Revenues,2023,Actual Data,3075.396409,Forecast,
Bio-Rad Laboratories,Total WW Revenues,2023,CAGR (%),3.6608655,Forecast,
Boston Scientific,Rx Sales from Products module,2019,Actual Data,51.76374471,Reported,
Boston Scientific,Rx Sales from Products module,2020,Actual Data,143.5428085,Reported,
Boston Scientific,Rx Sales from Products module,2021,Actual Data,9.207322214,Reported,
Boston Scientific,Rx Sales from Products module,2022,Actual Data,1.00E-06,Forecast,
Boston Scientific,Rx Sales from Products module,2023,Actual Data,1.00E-06,Forecast,
Boston Scientific,Other Rx Sales,2019,Actual Data,-0.008805847,Reported,
Boston Scientific,Other Rx Sales,2020,Actual Data,0.248191499,Reported,
Boston Scientific,Other Rx Sales,2021,Actual Data,205.7326778,Reported,
Boston Scientific,Other Rx Sales,2022,Actual Data,-7.11E-15,Forecast,
Boston Scientific,Other Rx Sales,2023,Actual Data,-7.82E-14,Forecast,
Boston Scientific,Total WW Prescription (Rx) Sales,2019,Actual Data,51.75493886,Reported,
Boston Scientific,Total WW Prescription (Rx) Sales,2020,Actual Data,143.791,Reported,
Boston Scientific,Total WW Prescription (Rx) Sales,2021,Actual Data,214.94,Reported,
Boston Scientific,Royalty & Licensing Income,2019,Actual Data,29.24506114,Reported,
Boston Scientific,Royalty & Licensing Income,2020,Actual Data,75.209,Reported,
Boston Scientific,Royalty & Licensing Income,2021,Actual Data,4.02953263,Reported,
Boston Scientific,Total WW Pharmaceuticals,2019,Actual Data,81,Reported,
Boston Scientific,Total WW Pharmaceuticals,2020,Actual Data,219,Reported,
Boston Scientific,Total WW Pharmaceuticals,2021,Actual Data,218.9695326,Reported,
Boston Scientific,Total WW Pharmaceuticals,2022,Actual Data,1.00E-06,Forecast,
Boston Scientific,Total WW Pharmaceuticals,2023,Actual Data,1.00E-06,Forecast,
Boston Scientific,MedTech & Healthcare Supply,2010,Actual Data,7806,Reported,
Boston Scientific,MedTech & Healthcare Supply,2011,Actual Data,7622,Reported,
Boston Scientific,MedTech & Healthcare Supply,2012,Actual Data,7249,Reported,
Boston Scientific,MedTech & Healthcare Supply,2013,Actual Data,7143,Reported,
Boston Scientific,MedTech & Healthcare Supply,2014,Actual Data,7380,Reported,
Boston Scientific,MedTech & Healthcare Supply,2015,Actual Data,7477,Reported,
Boston Scientific,MedTech & Healthcare Supply,2016,Actual Data,8386,Reported,
Boston Scientific,MedTech & Healthcare Supply,2017,Actual Data,9048,Reported,
Boston Scientific,MedTech & Healthcare Supply,2018,Actual Data,9823,Reported,
Boston Scientific,MedTech & Healthcare Supply,2019,Actual Data,10654,Reported,
Boston Scientific,MedTech & Healthcare Supply,2020,Actual Data,9694,Reported,
Boston Scientific,MedTech & Healthcare Supply,2021,Actual Data,11875,Reported,
Boston Scientific,MedTech & Healthcare Supply,2022,Actual Data,12741.1071,Forecast,
Boston Scientific,MedTech & Healthcare Supply,2023,Actual Data,13653.18108,Forecast,
Boston Scientific,MedTech & Healthcare Supply,2023,CAGR (%),4.3944309,Forecast,
Boston Scientific,Other Sales,2021,Actual Data,13,Reported,
Boston Scientific,Total WW Revenues,2010,Actual Data,7806,Reported,
Boston Scientific,Total WW Revenues,2011,Actual Data,7622,Reported,
Boston Scientific,Total WW Revenues,2012,Actual Data,7249,Reported,
Boston Scientific,Total WW Revenues,2013,Actual Data,7143,Reported,
Boston Scientific,Total WW Revenues,2014,Actual Data,7380,Reported,
Boston Scientific,Total WW Revenues,2015,Actual Data,7477,Reported,
Boston Scientific,Total WW Revenues,2016,Actual Data,8386,Reported,
Boston Scientific,Total WW Revenues,2017,Actual Data,9048,Reported,
Boston Scientific,Total WW Revenues,2018,Actual Data,9823,Reported,
Boston Scientific,Total WW Revenues,2019,Actual Data,10735,Reported,
Boston Scientific,Total WW Revenues,2020,Actual Data,9913,Reported,
Boston Scientific,Total WW Revenues,2021,Actual Data,11887.96953,Reported,
Boston Scientific,Total WW Revenues,2022,Actual Data,12740.85891,Forecast,
Boston Scientific,Total WW Revenues,2023,Actual Data,13652.93288,Forecast,
Boston Scientific,Total WW Revenues,2023,CAGR (%),4.3942849,Forecast,
Boston Scientific,Eliminations/JV adjustment,2021,Actual Data,-219,Reported,
Boston Scientific,Eliminations/JV adjustment,2022,Actual Data,-0.2482,Forecast,
Boston Scientific,Eliminations/JV adjustment,2023,Actual Data,-0.2482,Forecast,
Bristol Myers Squibb,Rx Sales from Products module,2010,Actual Data,13583.5,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2011,Actual Data,15764.09441,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2012,Actual Data,12024.90423,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2013,Actual Data,10731.025,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2014,Actual Data,10246.49507,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2015,Actual Data,12809.49269,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2016,Actual Data,16696.74231,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2017,Actual Data,18357.07831,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2018,Actual Data,20981.33703,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2019,Actual Data,25024.11154,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2020,Actual Data,41879.24256,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2021,Actual Data,45399.90199,Reported,
Bristol Myers Squibb,Rx Sales from Products module,2022,Actual Data,46023.33921,Forecast,
Bristol Myers Squibb,Rx Sales from Products module,2023,Actual Data,47539.8921,Forecast,
Bristol Myers Squibb,Rx Sales from Products module,2023,CAGR (%),10.1158235,Forecast,
Bristol Myers Squibb,Other Rx Sales,2010,Actual Data,1947.34,Reported,
Bristol Myers Squibb,Other Rx Sales,2011,Actual Data,1857.905587,Reported,
Bristol Myers Squibb,Other Rx Sales,2012,Actual Data,1629.095768,Reported,
Bristol Myers Squibb,Other Rx Sales,2013,Actual Data,1572.975,Reported,
Bristol Myers Squibb,Other Rx Sales,2014,Actual Data,1413.504929,Reported,
Bristol Myers Squibb,Other Rx Sales,2015,Actual Data,1235.50731,Reported,
Bristol Myers Squibb,Other Rx Sales,2016,Actual Data,1005.25769,Reported,
Bristol Myers Squibb,Other Rx Sales,2017,Actual Data,900.9216875,Reported,
Bristol Myers Squibb,Other Rx Sales,2018,Actual Data,599.6629677,Reported,
Bristol Myers Squibb,Other Rx Sales,2019,Actual Data,149.8884629,Reported,
Bristol Myers Squibb,Other Rx Sales,2020,Actual Data,23.75744008,Reported,
Bristol Myers Squibb,Other Rx Sales,2021,Actual Data,269.0980086,Reported,
Bristol Myers Squibb,Other Rx Sales,2022,Actual Data,274.1615953,Forecast,
Bristol Myers Squibb,Other Rx Sales,2023,Actual Data,154.3065955,Forecast,
Bristol Myers Squibb,Other Rx Sales,2023,CAGR (%),-17.7182945,Forecast,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2010,Actual Data,15530.84,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2011,Actual Data,17622,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2012,Actual Data,13654,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2013,Actual Data,12304,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2014,Actual Data,11660,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2015,Actual Data,14045,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2016,Actual Data,17702,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2017,Actual Data,19258,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2018,Actual Data,21581,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2019,Actual Data,25174,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2020,Actual Data,41903,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2021,Actual Data,45669,Reported,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2022,Actual Data,46297.50081,Forecast,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2023,Actual Data,47694.1987,Forecast,
Bristol Myers Squibb,Total WW Prescription (Rx) Sales,2023,CAGR (%),9.0140199,Forecast,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2010,Actual Data,3953.16,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2011,Actual Data,3622,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2012,Actual Data,3967,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2013,Actual Data,3804,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2014,Actual Data,3828,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2015,Actual Data,2408,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2016,Actual Data,1629,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2017,Actual Data,1294,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2018,Actual Data,647,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2019,Actual Data,597,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2020,Actual Data,615,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2021,Actual Data,716,Reported,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2022,Actual Data,712.7307278,Forecast,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2023,Actual Data,962.1271912,Forecast,
Bristol Myers Squibb,Alliance/ Co-promotion Revenue,2023,CAGR (%),-10.3002171,Forecast,
Bristol Myers Squibb,Royalty & Licensing Income,2010,Actual Data,20.4,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2011,Actual Data,36.51,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2012,Actual Data,53.96,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2013,Actual Data,79.95923332,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2014,Actual Data,283,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2015,Actual Data,383,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2016,Actual Data,719,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2017,Actual Data,1351,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2018,Actual Data,1353,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2019,Actual Data,1360,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2020,Actual Data,1527,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2021,Actual Data,1733,Reported,
Bristol Myers Squibb,Royalty & Licensing Income,2022,Actual Data,617.458946,Forecast,
Bristol Myers Squibb,Royalty & Licensing Income,2023,Actual Data,664.6316975,Forecast,
Bristol Myers Squibb,Royalty & Licensing Income,2023,CAGR (%),30.7316785,Forecast,
Bristol Myers Squibb,Other Pharmaceuticals,2013,Actual Data,277,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2014,Actual Data,391,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2015,Actual Data,107,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2016,Actual Data,96,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2017,Actual Data,224,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2018,Actual Data,333,Reported,
Bristol Myers Squibb,Other Pharmaceuticals,2019,Actual Data,374,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2010,Actual Data,19504.4,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2011,Actual Data,21280.51,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2012,Actual Data,17674.96,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2013,Actual Data,16464.95923,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2014,Actual Data,16162,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2015,Actual Data,16943,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2016,Actual Data,20146,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2017,Actual Data,22127,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2018,Actual Data,23914,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2019,Actual Data,27505,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2020,Actual Data,44045,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2021,Actual Data,48118,Reported,
Bristol Myers Squibb,Total WW Pharmaceuticals,2022,Actual Data,47627.69048,Forecast,
Bristol Myers Squibb,Total WW Pharmaceuticals,2023,Actual Data,49320.95759,Forecast,
Bristol Myers Squibb,Total WW Pharmaceuticals,2023,CAGR (%),7.3970182,Forecast,
Bristol Myers Squibb,Total WW Revenues,2010,Actual Data,19484,Reported,
Bristol Myers Squibb,Total WW Revenues,2011,Actual Data,21244,Reported,
Bristol Myers Squibb,Total WW Revenues,2012,Actual Data,17621,Reported,
Bristol Myers Squibb,Total WW Revenues,2013,Actual Data,16385,Reported,
Bristol Myers Squibb,Total WW Revenues,2014,Actual Data,15879,Reported,
Bristol Myers Squibb,Total WW Revenues,2015,Actual Data,16560,Reported,
Bristol Myers Squibb,Total WW Revenues,2016,Actual Data,19427,Reported,
Bristol Myers Squibb,Total WW Revenues,2017,Actual Data,20776,Reported,
Bristol Myers Squibb,Total WW Revenues,2018,Actual Data,22561,Reported,
Bristol Myers Squibb,Total WW Revenues,2019,Actual Data,26145,Reported,
Bristol Myers Squibb,Total WW Revenues,2020,Actual Data,42518,Reported,
Bristol Myers Squibb,Total WW Revenues,2021,Actual Data,46385,Reported,
Bristol Myers Squibb,Total WW Revenues,2022,Actual Data,47010.23154,Forecast,
Bristol Myers Squibb,Total WW Revenues,2023,Actual Data,48656.32589,Forecast,
Bristol Myers Squibb,Total WW Revenues,2023,CAGR (%),7.2936297,Forecast,
Bristol Myers Squibb,Eliminations/JV adjustment,2010,Actual Data,-20.4,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2011,Actual Data,-36.51,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2012,Actual Data,-53.96,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2013,Actual Data,-79.95923332,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2014,Actual Data,-283,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2015,Actual Data,-383,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2016,Actual Data,-719,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2017,Actual Data,-1351,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2018,Actual Data,-1353,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2019,Actual Data,-1360,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2020,Actual Data,-1527,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2021,Actual Data,-1733,Reported,
Bristol Myers Squibb,Eliminations/JV adjustment,2022,Actual Data,-617.458946,Forecast,
Bristol Myers Squibb,Eliminations/JV adjustment,2023,Actual Data,-664.6316975,Forecast,
Bristol Myers Squibb,Eliminations/JV adjustment,2023,CAGR (%),30.7316785,Forecast,
Dentsply Sirona,MedTech & Healthcare Supply,2010,Actual Data,2221.014,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2011,Actual Data,2537.718,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2012,Actual Data,2928.429,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2013,Actual Data,2950.77,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2014,Actual Data,2922.62,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2015,Actual Data,2674.3,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2016,Actual Data,3745.3,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2017,Actual Data,3993.4,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2018,Actual Data,3986.3,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2019,Actual Data,4029,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2020,Actual Data,3342,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2021,Actual Data,4251,Reported,
Dentsply Sirona,MedTech & Healthcare Supply,2022,Actual Data,4368.612832,Forecast,
Dentsply Sirona,MedTech & Healthcare Supply,2023,Actual Data,4555.089683,Forecast,
Dentsply Sirona,MedTech & Healthcare Supply,2023,CAGR (%),5.6807333,Forecast,
Dentsply Sirona,Total WW Revenues,2010,Actual Data,2221.014,Reported,
Dentsply Sirona,Total WW Revenues,2011,Actual Data,2537.718,Reported,
Dentsply Sirona,Total WW Revenues,2012,Actual Data,2928.429,Reported,
Dentsply Sirona,Total WW Revenues,2013,Actual Data,2950.77,Reported,
Dentsply Sirona,Total WW Revenues,2014,Actual Data,2922.62,Reported,
Dentsply Sirona,Total WW Revenues,2015,Actual Data,2674.3,Reported,
Dentsply Sirona,Total WW Revenues,2016,Actual Data,3745.3,Reported,
Dentsply Sirona,Total WW Revenues,2017,Actual Data,3993.4,Reported,
Dentsply Sirona,Total WW Revenues,2018,Actual Data,3986.3,Reported,
Dentsply Sirona,Total WW Revenues,2019,Actual Data,4029,Reported,
Dentsply Sirona,Total WW Revenues,2020,Actual Data,3342,Reported,
Dentsply Sirona,Total WW Revenues,2021,Actual Data,4251,Reported,
Dentsply Sirona,Total WW Revenues,2022,Actual Data,4368.612832,Forecast,
Dentsply Sirona,Total WW Revenues,2023,Actual Data,4555.089683,Forecast,
Dentsply Sirona,Total WW Revenues,2023,CAGR (%),5.6807333,Forecast,
Envista,MedTech & Healthcare Supply,2016,Actual Data,2785.4,Reported,
Envista,MedTech & Healthcare Supply,2017,Actual Data,2810.9,Reported,
Envista,MedTech & Healthcare Supply,2018,Actual Data,2844.5,Reported,
Envista,MedTech & Healthcare Supply,2019,Actual Data,2751.6,Reported,
Envista,MedTech & Healthcare Supply,2020,Actual Data,2282,Reported,
Envista,MedTech & Healthcare Supply,2021,Actual Data,2685.674668,Forecast,
Envista,MedTech & Healthcare Supply,2022,Actual Data,2754.741239,Forecast,
Envista,MedTech & Healthcare Supply,2023,Actual Data,2863.762227,Forecast,
Envista,Total WW Revenues,2016,Actual Data,2785.4,Reported,
Envista,Total WW Revenues,2017,Actual Data,2810.9,Reported,
Envista,Total WW Revenues,2018,Actual Data,2844.5,Reported,
Envista,Total WW Revenues,2019,Actual Data,2751.6,Reported,
Envista,Total WW Revenues,2020,Actual Data,2282,Reported,
Envista,Total WW Revenues,2021,Actual Data,2685.674668,Forecast,
Envista,Total WW Revenues,2022,Actual Data,2754.741239,Forecast,
Envista,Total WW Revenues,2023,Actual Data,2863.762227,Forecast,
EssilorLuxottica,MedTech & Healthcare Supply,2017,Actual Data,4535.314034,Reported,
EssilorLuxottica,MedTech & Healthcare Supply,2018,Actual Data,6484.378881,Reported,
EssilorLuxottica,MedTech & Healthcare Supply,2019,Actual Data,12246.43714,Reported,
EssilorLuxottica,MedTech & Healthcare Supply,2020,Actual Data,10652.99052,Reported,
EssilorLuxottica,MedTech & Healthcare Supply,2021,Actual Data,15431.39388,Reported,
EssilorLuxottica,MedTech & Healthcare Supply,2022,Actual Data,16839.17145,Forecast,
EssilorLuxottica,MedTech & Healthcare Supply,2023,Actual Data,18169.0882,Forecast,
EssilorLuxottica,Other Sales,2020,Actual Data,5639.039856,Reported,
EssilorLuxottica,Other Sales,2021,Actual Data,8750.423305,Reported,
EssilorLuxottica,Other Sales,2022,Actual Data,9343.391588,Forecast,
EssilorLuxottica,Other Sales,2023,Actual Data,9878.21416,Forecast,
EssilorLuxottica,Total WW Revenues,2017,Actual Data,4535.314034,Reported,
EssilorLuxottica,Total WW Revenues,2018,Actual Data,6484.378881,Reported,
EssilorLuxottica,Total WW Revenues,2019,Actual Data,12246.43714,Reported,
EssilorLuxottica,Total WW Revenues,2020,Actual Data,16292.03037,Reported,
EssilorLuxottica,Total WW Revenues,2021,Actual Data,24181.81719,Reported,
EssilorLuxottica,Total WW Revenues,2022,Actual Data,26182.56304,Forecast,
EssilorLuxottica,Total WW Revenues,2023,Actual Data,28047.30236,Forecast,
Haemonetics,MedTech & Healthcare Supply,2010,Actual Data,676.694,Reported,
Haemonetics,MedTech & Healthcare Supply,2011,Actual Data,727.844,Reported,
Haemonetics,MedTech & Healthcare Supply,2012,Actual Data,891.99,Reported,
Haemonetics,MedTech & Healthcare Supply,2013,Actual Data,938.509,Reported,
Haemonetics,MedTech & Healthcare Supply,2014,Actual Data,910.373,Reported,
Haemonetics,MedTech & Healthcare Supply,2015,Actual Data,908.832,Reported,
Haemonetics,MedTech & Healthcare Supply,2016,Actual Data,886.116,Reported,
Haemonetics,MedTech & Healthcare Supply,2017,Actual Data,903.923,Reported,
Haemonetics,MedTech & Healthcare Supply,2018,Actual Data,967.579,Reported,
Haemonetics,MedTech & Healthcare Supply,2019,Actual Data,988.479,Reported,
Haemonetics,MedTech & Healthcare Supply,2020,Actual Data,870.463,Reported,
Haemonetics,MedTech & Healthcare Supply,2021,Actual Data,993.196,Forecast,
Haemonetics,MedTech & Healthcare Supply,2022,Actual Data,1065.494963,Forecast,
Haemonetics,MedTech & Healthcare Supply,2023,Actual Data,1098.782292,Forecast,
Haemonetics,MedTech & Healthcare Supply,2023,CAGR (%),3.7991493,Forecast,
Haemonetics,Total WW Revenues,2010,Actual Data,676.694,Reported,
Haemonetics,Total WW Revenues,2011,Actual Data,727.844,Reported,
Haemonetics,Total WW Revenues,2012,Actual Data,891.99,Reported,
Haemonetics,Total WW Revenues,2013,Actual Data,938.509,Reported,
Haemonetics,Total WW Revenues,2014,Actual Data,910.373,Reported,
Haemonetics,Total WW Revenues,2015,Actual Data,908.832,Reported,
Haemonetics,Total WW Revenues,2016,Actual Data,886.116,Reported,
Haemonetics,Total WW Revenues,2017,Actual Data,903.923,Reported,
Haemonetics,Total WW Revenues,2018,Actual Data,967.579,Reported,
Haemonetics,Total WW Revenues,2019,Actual Data,988.479,Reported,
Haemonetics,Total WW Revenues,2020,Actual Data,870.463,Reported,
Haemonetics,Total WW Revenues,2021,Actual Data,993.196,Forecast,
Haemonetics,Total WW Revenues,2022,Actual Data,1065.494963,Forecast,
Haemonetics,Total WW Revenues,2023,Actual Data,1098.782292,Forecast,
Haemonetics,Total WW Revenues,2023,CAGR (%),3.7991493,Forecast,
Hikma Pharmaceuticals,Rx Sales from Products module,2010,Actual Data,35.09862404,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2011,Actual Data,32.71309189,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2012,Actual Data,29.13650692,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2013,Actual Data,25.65853994,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2014,Actual Data,23.71967685,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2015,Actual Data,18.94903895,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2016,Actual Data,14.08448887,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2017,Actual Data,13.4062468,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2018,Actual Data,13.88507888,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2019,Actual Data,141.7749014,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2020,Actual Data,112.065537,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2021,Actual Data,207.6324119,Reported,
Hikma Pharmaceuticals,Rx Sales from Products module,2022,Actual Data,283.5525831,Forecast,
Hikma Pharmaceuticals,Rx Sales from Products module,2023,Actual Data,269.3826091,Forecast,
Hikma Pharmaceuticals,Rx Sales from Products module,2023,CAGR (%),16.9723017,Forecast,
Hikma Pharmaceuticals,Other Rx Sales,2010,Actual Data,690.810719,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2011,Actual Data,879.6979721,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2012,Actual Data,1073.365017,Reported,
Hikma Pharmaceuticals,Other Rx Sales,2013,Actual Data,1332.415599,Reported,
