client_name,year,industry_code,industry_name,euromonitor_category,country,data_type,forecast_flag,yoy_growth_L1,yoy_growth_L2
LABCORP DRUG DEVELOPMENT INC,2018,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LABCORP DRUG DEVELOPMENT INC,2019,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LABCORP DRUG DEVELOPMENT INC,2020,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LABCORP DRUG DEVELOPMENT INC,2021,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LABCORP DRUG DEVELOPMENT INC,2022,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LABCORP DRUG DEVELOPMENT INC,2023,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LABCORP DRUG DEVELOPMENT INC,2024,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LABCORP DRUG DEVELOPMENT INC,2025,54171,Research and Development in the Physical Engineering and Lif,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LABORATORY CORPORATION OF AMERICA HOLDINGS,2015,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LABORATORY CORPORATION OF AMERICA HOLDINGS,2016,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LABORATORY CORPORATION OF AMERICA HOLDINGS,2017,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LABORATORY CORPORATION OF AMERICA HOLDINGS,2018,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LABORATORY CORPORATION OF AMERICA HOLDINGS,2019,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LABORATORY CORPORATION OF AMERICA HOLDINGS,2020,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LABORATORY CORPORATION OF AMERICA HOLDINGS,2021,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LABORATORY CORPORATION OF AMERICA HOLDINGS,2022,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LABORATORY CORPORATION OF AMERICA HOLDINGS,2023,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LABORATORY CORPORATION OF AMERICA HOLDINGS,2024,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LABORATORY CORPORATION OF AMERICA HOLDINGS,2025,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LAND O'LAKES INC,2015,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.050596942911,
LAND O'LAKES INC,2016,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.026311348305000003,
LAND O'LAKES INC,2017,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.060762892164,0.08867299408921125
LAND O'LAKES INC,2018,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.064022514739,0.12867560006245982
LAND O'LAKES INC,2019,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.028115943812999998,0.09393851197880876
LAND O'LAKES INC,2020,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,-0.02740848283,-6.315438044102173e-05
LAND O'LAKES INC,2021,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,False,0.089232559192,0.05937834729559954
LAND O'LAKES INC,2022,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,True,0.135968525074,0.23733390372732388
LAND O'LAKES INC,2023,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,True,0.074258606917,0.2203239652472555
LAND O'LAKES INC,2024,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,True,0.05258640206,0.13075000193720876
LAND O'LAKES INC,2025,42491,Farm Supplies Merchant Wholesalers,Consumer Expenditure on Miscellaneous Goods and Services,USA,Socio-economic indicators,True,0.046480620949000004,0.10151127163033102
LATIN AMERICAN DISTRIBUTORS INC,2015,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.038886478403,
LATIN AMERICAN DISTRIBUTORS INC,2016,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.030063999105999998,
LATIN AMERICAN DISTRIBUTORS INC,2017,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.044295140563000004,0.07569082873481148
LATIN AMERICAN DISTRIBUTORS INC,2018,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.042813932395999996,0.08900552211220858
LATIN AMERICAN DISTRIBUTORS INC,2019,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.044395817532,0.08911050945860688
LATIN AMERICAN DISTRIBUTORS INC,2020,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.055518771575,0.10237939035965593
LATIN AMERICAN DISTRIBUTORS INC,2021,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,False,0.054191374701,0.11271878482962916
LATIN AMERICAN DISTRIBUTORS INC,2022,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,True,0.057211395189,0.11450313404416113
LATIN AMERICAN DISTRIBUTORS INC,2023,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,True,0.046751336088,0.10663744044173051
LATIN AMERICAN DISTRIBUTORS INC,2024,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,True,0.047900583179,0.09689133553026186
LATIN AMERICAN DISTRIBUTORS INC,2025,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,True,0.047663900366999995,0.09784761216974736
LENCO DIAGNOSTIC LABORATORIES INC,2015,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LENCO DIAGNOSTIC LABORATORIES INC,2016,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LENCO DIAGNOSTIC LABORATORIES INC,2017,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LENCO DIAGNOSTIC LABORATORIES INC,2018,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LENCO DIAGNOSTIC LABORATORIES INC,2019,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LENCO DIAGNOSTIC LABORATORIES INC,2020,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LENCO DIAGNOSTIC LABORATORIES INC,2021,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LENCO DIAGNOSTIC LABORATORIES INC,2022,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LENCO DIAGNOSTIC LABORATORIES INC,2023,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LENCO DIAGNOSTIC LABORATORIES INC,2024,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LENCO DIAGNOSTIC LABORATORIES INC,2025,62151,Medical and Diagnostic Laboratories,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LEPRINO FOODS CO,2015,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,0.015233810342,
LEPRINO FOODS CO,2016,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,-0.002220246237,
LEPRINO FOODS CO,2017,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,-0.001429872302,-0.0036469438708706114
LEPRINO FOODS CO,2018,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,-0.001238301589,-0.002666403277564844
LEPRINO FOODS CO,2019,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,0.014684145983000002,0.013427660992609391
LEPRINO FOODS CO,2020,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,0.12419680455,0.1407046745412346
LEPRINO FOODS CO,2021,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,False,-0.007324257479,0.11596289769623769
LEPRINO FOODS CO,2022,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,True,-0.003294483908,-0.01059461173894316
LEPRINO FOODS CO,2023,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,True,0.021469894512,0.01810467838199492
LEPRINO FOODS CO,2024,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,True,0.028479036112,0.05056037252487866
LEPRINO FOODS CO,2025,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,True,0.02920173371,0.058512407050187454
LEX ENDURANCE LTD,2015,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,-0.031885075817,
LEX ENDURANCE LTD,2016,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,-0.000480441177,
LEX ENDURANCE LTD,2017,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,0.060265811553999994,0.059756416199385765
LEX ENDURANCE LTD,2018,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,0.068133876457,0.13250583136922844
LEX ENDURANCE LTD,2019,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,0.007027399666,0.07564008010347822
LEX ENDURANCE LTD,2020,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,-0.14555560481500002,-0.13955108255756776
LEX ENDURANCE LTD,2021,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,False,0.297651621622,0.10877115499735912
LEX ENDURANCE LTD,2022,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,True,0.07030938525199999,0.3888887094096649
LEX ENDURANCE LTD,2023,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,True,0.041923655532000004,0.1151806672320208
LEX ENDURANCE LTD,2024,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,True,0.039491530585999995,0.08307081544213757
LEX ENDURANCE LTD,2025,56152,Tour Operators,Consumer Expenditure on Transport,USA,Socio-economic indicators,True,0.037813892216,0.07879875128285119
LH FAMILY 1751 LLC,2015,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.049408304666,
LH FAMILY 1751 LLC,2016,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.037986268259,
LH FAMILY 1751 LLC,2017,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.04058570071,0.08011366828358413
LH FAMILY 1751 LLC,2018,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.065761477809,0.10901615417509913
LH FAMILY 1751 LLC,2019,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.044337682234,0.11301487154950052
LH FAMILY 1751 LLC,2020,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.073135150335,0.1207154756252049
LH FAMILY 1751 LLC,2021,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,False,0.17023452246200002,0.2558198001892995
LH FAMILY 1751 LLC,2022,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,True,0.023204691069,0.19738945303337374
LH FAMILY 1751 LLC,2023,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,True,0.015010487436,0.03856349222825739
LH FAMILY 1751 LLC,2024,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,True,0.034465369946,0.04999319938434588
LH FAMILY 1751 LLC,2025,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Household Goods and Services,USA,Socio-economic indicators,True,0.044380361427,0.08037531694815092
LIBERTY COCA-COLA BEVERAGES LLC,2015,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.024057104226,
LIBERTY COCA-COLA BEVERAGES LLC,2016,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.018442245077,
LIBERTY COCA-COLA BEVERAGES LLC,2017,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.034461662119,0.053539457613873465
LIBERTY COCA-COLA BEVERAGES LLC,2018,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.025529155217000003,0.060870594456963634
LIBERTY COCA-COLA BEVERAGES LLC,2019,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.029467340739,0.055748772272041114
LIBERTY COCA-COLA BEVERAGES LLC,2020,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.10730204956,0.13993129635576906
LIBERTY COCA-COLA BEVERAGES LLC,2021,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,False,0.040037388309,0.1516355316935072
LIBERTY COCA-COLA BEVERAGES LLC,2022,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,True,0.073785859626,0.11677744104855758
LIBERTY COCA-COLA BEVERAGES LLC,2023,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,True,0.041265195041,0.11809584255554806
LIBERTY COCA-COLA BEVERAGES LLC,2024,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,True,0.04036956929,0.08330062248168835
LIBERTY COCA-COLA BEVERAGES LLC,2025,42449,Other Grocery and Related Products Merchant Wholesalers,Consumer Expenditure on Food and Non-Alcoholic Beverages,USA,Socio-economic indicators,True,0.040206369154,0.08219905225021717
LIFETECH RESOURCES LLC,2015,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.038886478403,
LIFETECH RESOURCES LLC,2016,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.030063999105999998,
LIFETECH RESOURCES LLC,2017,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.044295140563000004,0.07569082873481148
LIFETECH RESOURCES LLC,2018,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.042813932395999996,0.08900552211220858
LIFETECH RESOURCES LLC,2019,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.044395817532,0.08911050945860688
LIFETECH RESOURCES LLC,2020,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.055518771575,0.10237939035965593
LIFETECH RESOURCES LLC,2021,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,False,0.054191374701,0.11271878482962916
LIFETECH RESOURCES LLC,2022,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,True,0.057211395189,0.11450313404416113
LIFETECH RESOURCES LLC,2023,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,True,0.046751336088,0.10663744044173051
LIFETECH RESOURCES LLC,2024,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,True,0.047900583179,0.09689133553026186
LIFETECH RESOURCES LLC,2025,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,True,0.047663900366999995,0.09784761216974736
LIVONGO HEALTH INC,2015,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LIVONGO HEALTH INC,2016,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LIVONGO HEALTH INC,2017,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LIVONGO HEALTH INC,2018,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LIVONGO HEALTH INC,2019,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LIVONGO HEALTH INC,2020,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LIVONGO HEALTH INC,2021,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LIVONGO HEALTH INC,2022,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LIVONGO HEALTH INC,2023,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LIVONGO HEALTH INC,2024,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LIVONGO HEALTH INC,2025,62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LONDRY & MODLIN DDS PLLC,2015,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LONDRY & MODLIN DDS PLLC,2016,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LONDRY & MODLIN DDS PLLC,2017,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LONDRY & MODLIN DDS PLLC,2018,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LONDRY & MODLIN DDS PLLC,2019,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LONDRY & MODLIN DDS PLLC,2020,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LONDRY & MODLIN DDS PLLC,2021,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LONDRY & MODLIN DDS PLLC,2022,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LONDRY & MODLIN DDS PLLC,2023,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LONDRY & MODLIN DDS PLLC,2024,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LONDRY & MODLIN DDS PLLC,2025,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LONDRY & MODLIN II DDS PLLC,2015,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LONDRY & MODLIN II DDS PLLC,2016,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LONDRY & MODLIN II DDS PLLC,2017,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LONDRY & MODLIN II DDS PLLC,2018,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LONDRY & MODLIN II DDS PLLC,2019,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LONDRY & MODLIN II DDS PLLC,2020,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LONDRY & MODLIN II DDS PLLC,2021,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LONDRY & MODLIN II DDS PLLC,2022,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LONDRY & MODLIN II DDS PLLC,2023,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LONDRY & MODLIN II DDS PLLC,2024,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LONDRY & MODLIN II DDS PLLC,2025,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LONDRY & MODLIN IV DDS PLLC,2015,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LONDRY & MODLIN IV DDS PLLC,2016,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LONDRY & MODLIN IV DDS PLLC,2017,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LONDRY & MODLIN IV DDS PLLC,2018,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
LONDRY & MODLIN IV DDS PLLC,2019,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.052885178333,0.09939443985405116
LONDRY & MODLIN IV DDS PLLC,2020,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,-0.038953358841,0.01187176416276925
LONDRY & MODLIN IV DDS PLLC,2021,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.09395837524799999,0.05134502209919556
LONDRY & MODLIN IV DDS PLLC,2022,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.120261685493,0.22551965331411772
LONDRY & MODLIN IV DDS PLLC,2023,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.067239245873,0.19558723640595632
LONDRY & MODLIN IV DDS PLLC,2024,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.050807100489,0.12146257748395461
LONDRY & MODLIN IV DDS PLLC,2025,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,True,0.046456077183,0.09962347625353174
LONDRY & MODLIN VI DDS PLLC,2015,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.06462110058000001,
LONDRY & MODLIN VI DDS PLLC,2016,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.048862186327000005,
LONDRY & MODLIN VI DDS PLLC,2017,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.039346256111,0.09013098653532836
LONDRY & MODLIN VI DDS PLLC,2018,62121,Offices of Dentists,Consumer Expenditure on Health Goods and Medical Services,USA,Socio-economic indicators,False,0.044173156274,0.0852574607051424
