client_name,year,industry_code,industry_name,euromonitor_category,country,data_type,forecast_flag,yoy_growth_L1,yoy_growth_L2
INTERCEPT PHARMACEUTICALS INC,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
INTERNATIONAL VITAMIN CORP,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
INTERNATIONAL VITAMIN CORP,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
INTERNATIONAL VITAMIN CORP,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
INTERNATIONAL VITAMIN CORP,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
INTERNATIONAL VITAMIN CORP,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
INTERNATIONAL VITAMIN CORP,2020,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
INTERNATIONAL VITAMIN CORP,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
INVIVO CORP,2015,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
INVIVO CORP,2016,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
INVIVO CORP,2017,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
INVIVO CORP,2018,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
INVIVO CORP,2019,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
INVIVO CORP,2020,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
INVIVO CORP,2021,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
IPO WINES LLC,2015,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,,
IPO WINES LLC,2016,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.016883521,
IPO WINES LLC,2017,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.009623195,0.026344243
IPO WINES LLC,2018,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.017982333,0.027432481
IPO WINES LLC,2019,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.019656938,0.037285794
IPO WINES LLC,2020,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.018092983,0.037394268
IPO WINES LLC,2021,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.015965953,0.033770064
J&S KIDSWEAR INC,2015,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
J&S KIDSWEAR INC,2016,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
J&S KIDSWEAR INC,2017,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
J&S KIDSWEAR INC,2018,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
J&S KIDSWEAR INC,2019,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
J&S KIDSWEAR INC,2020,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
J&S KIDSWEAR INC,2021,44813,Children's and Infants' Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
JACOB MILLER REALTY LLC,2015,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,,
JACOB MILLER REALTY LLC,2016,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.023536007,
JACOB MILLER REALTY LLC,2017,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.054470841,0.03221686
JACOB MILLER REALTY LLC,2018,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.031837229,0.084573869
JACOB MILLER REALTY LLC,2019,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.006831519,0.025223207
JACOB MILLER REALTY LLC,2020,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.050841091,0.058019932
JACOB MILLER REALTY LLC,2021,45112,Hobby Toy and Game Stores - DO NOT USE,Toys and Games,USA,Retail Value RSP,FALSE,0.067292122,0.019872235
JAMARI CALIFORNIA INC,2015,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
JAMARI CALIFORNIA INC,2016,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
JAMARI CALIFORNIA INC,2017,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
JAMARI CALIFORNIA INC,2018,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
JAMARI CALIFORNIA INC,2019,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
JAMARI CALIFORNIA INC,2020,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
JAMARI CALIFORNIA INC,2021,44819,Other Clothing Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
JAMARI INTERNATIONAL LTD,2015,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
JAMARI INTERNATIONAL LTD,2016,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
JAMARI INTERNATIONAL LTD,2017,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
JAMARI INTERNATIONAL LTD,2018,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
JAMARI INTERNATIONAL LTD,2019,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
JAMARI INTERNATIONAL LTD,2020,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
JAMARI INTERNATIONAL LTD,2021,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
JCW INVESTMENTS INC,2015,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,,
JCW INVESTMENTS INC,2016,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.023536007,
JCW INVESTMENTS INC,2017,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.054470841,0.03221686
JCW INVESTMENTS INC,2018,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.031837229,0.084573869
JCW INVESTMENTS INC,2019,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.006831519,0.025223207
JCW INVESTMENTS INC,2020,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.050841091,0.058019932
JCW INVESTMENTS INC,2021,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.067292122,0.019872235
JEROME ALEXANDER CONSULTING CORP,2015,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
JEROME ALEXANDER CONSULTING CORP,2016,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
JEROME ALEXANDER CONSULTING CORP,2017,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
JEROME ALEXANDER CONSULTING CORP,2018,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
JEROME ALEXANDER CONSULTING CORP,2019,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
JEROME ALEXANDER CONSULTING CORP,2020,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
JEROME ALEXANDER CONSULTING CORP,2021,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
JNR DISTRIBUTION & LOGISTICS LLC,2015,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
JNR DISTRIBUTION & LOGISTICS LLC,2016,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
JNR DISTRIBUTION & LOGISTICS LLC,2017,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
JNR DISTRIBUTION & LOGISTICS LLC,2018,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
JNR DISTRIBUTION & LOGISTICS LLC,2019,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
JNR DISTRIBUTION & LOGISTICS LLC,2020,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
JNR DISTRIBUTION & LOGISTICS LLC,2021,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
JOHNSON & JOHNSON SERVICES INC,2015,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,,
JOHNSON & JOHNSON SERVICES INC,2016,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
JOHNSON & JOHNSON SERVICES INC,2017,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
JOHNSON & JOHNSON SERVICES INC,2018,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
JOHNSON & JOHNSON SERVICES INC,2019,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
JOHNSON & JOHNSON SERVICES INC,2020,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
JOHNSON & JOHNSON SERVICES INC,2021,42421,Drugs and Druggists' Sundries Merchant Wholesalers,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
KADMON HOLDINGS INC,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
KADMON HOLDINGS INC,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
KADMON HOLDINGS INC,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
KADMON HOLDINGS INC,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
KADMON HOLDINGS INC,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
KADMON HOLDINGS INC,2020,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
KADMON HOLDINGS INC,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
KELLOGG CO,2015,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,,
KELLOGG CO,2016,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.016212022,
KELLOGG CO,2017,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.006511313,0.022617774
KELLOGG CO,2018,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.024171783,0.030525706
KELLOGG CO,2019,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.017432586,0.041182993
KELLOGG CO,2020,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.022231846,0.039276874
KELLOGG CO,2021,31123,Breakfast Cereal Manufacturing,Staple Foods,USA,Retail Value RSP,FALSE,0.025679109,0.047340062
KONTOOR BRANDS INC,2015,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
KONTOOR BRANDS INC,2016,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
KONTOOR BRANDS INC,2017,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
KONTOOR BRANDS INC,2018,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
KONTOOR BRANDS INC,2019,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
KONTOOR BRANDS INC,2020,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
KONTOOR BRANDS INC,2021,31599,Apparel Accessories and Other Apparel Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
KORG USA INC,2015,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,,
KORG USA INC,2016,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
KORG USA INC,2017,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
KORG USA INC,2018,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
KORG USA INC,2019,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
KORG USA INC,2020,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
KORG USA INC,2021,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
LATIN AMERICAN DISTRIBUTORS INC,2015,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,,
LATIN AMERICAN DISTRIBUTORS INC,2016,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
LATIN AMERICAN DISTRIBUTORS INC,2017,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
LATIN AMERICAN DISTRIBUTORS INC,2018,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
LATIN AMERICAN DISTRIBUTORS INC,2019,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
LATIN AMERICAN DISTRIBUTORS INC,2020,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
LATIN AMERICAN DISTRIBUTORS INC,2021,42322,Home Furnishing Merchant Wholesalers,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
LEPRINO FOODS CO,2015,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,,
LEPRINO FOODS CO,2016,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.005620076,
LEPRINO FOODS CO,2017,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.007977044,0.013552288
LEPRINO FOODS CO,2018,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.010954496,0.018844156
LEPRINO FOODS CO,2019,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.013679275,0.024483922
LEPRINO FOODS CO,2020,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.047259745,0.060292541
LEPRINO FOODS CO,2021,31151,Dairy Product (except Frozen) Manufacturing,Dairy Products and Alternatives,USA,Retail Value RSP,FALSE,0.016057594,0.062558461
LIFETECH RESOURCES LLC,2015,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,,
LIFETECH RESOURCES LLC,2016,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
LIFETECH RESOURCES LLC,2017,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
LIFETECH RESOURCES LLC,2018,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
LIFETECH RESOURCES LLC,2019,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
LIFETECH RESOURCES LLC,2020,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
LIFETECH RESOURCES LLC,2021,32562,Toilet Preparation Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
MANHATTAN HOSIERY CO INC,2015,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
MANHATTAN HOSIERY CO INC,2016,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
MANHATTAN HOSIERY CO INC,2017,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
MANHATTAN HOSIERY CO INC,2018,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
MANHATTAN HOSIERY CO INC,2019,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
MANHATTAN HOSIERY CO INC,2020,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
MANHATTAN HOSIERY CO INC,2021,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
MARC JACOBS INTERNATIONAL LLC,2015,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
MARC JACOBS INTERNATIONAL LLC,2016,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
MARC JACOBS INTERNATIONAL LLC,2017,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
MARC JACOBS INTERNATIONAL LLC,2018,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
MARC JACOBS INTERNATIONAL LLC,2019,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
MARC JACOBS INTERNATIONAL LLC,2020,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
MARC JACOBS INTERNATIONAL LLC,2021,56149,Other Business Support Services,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
MARKWINS BEAUTY BRANDS INC,2015,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
MARKWINS BEAUTY BRANDS INC,2016,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
MARKWINS BEAUTY BRANDS INC,2017,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
MARKWINS BEAUTY BRANDS INC,2018,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
MARKWINS BEAUTY BRANDS INC,2019,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
MARKWINS BEAUTY BRANDS INC,2020,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
MARKWINS BEAUTY BRANDS INC,2021,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
MARY KAY INC,2015,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
MARY KAY INC,2016,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
MARY KAY INC,2017,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
MARY KAY INC,2018,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
MARY KAY INC,2019,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
MARY KAY INC,2020,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
MARY KAY INC,2021,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
MASIMO CORP,2015,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,,
MASIMO CORP,2016,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
MASIMO CORP,2017,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
MASIMO CORP,2018,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
MASIMO CORP,2019,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
MASIMO CORP,2020,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
MASIMO CORP,2021,33451,Navigational Measuring Electromedical and Control Instrument,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
MAYDE BEAUTY INC,2015,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
MAYDE BEAUTY INC,2016,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
MAYDE BEAUTY INC,2017,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
MAYDE BEAUTY INC,2018,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
MAYDE BEAUTY INC,2019,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
MAYDE BEAUTY INC,2020,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
MAYDE BEAUTY INC,2021,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
MERCK SHARP & DOHME CORP-WHITEHOUSE STATION-NJ BRANCH,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
MERCK SHARP & DOHME CORP-WHITEHOUSE STATION-NJ BRANCH,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
MERCK SHARP & DOHME CORP-WHITEHOUSE STATION-NJ BRANCH,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
MERCK SHARP & DOHME CORP-WHITEHOUSE STATION-NJ BRANCH,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
MERCK SHARP & DOHME CORP-WHITEHOUSE STATION-NJ BRANCH,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
